,RULE,HEAD,BODY
20,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up']",[],['G6_Up']
21,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down']",[],['G32_Down']
22,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down']",[],['G38_Down']
23,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up']",[],['G59_Up']
24,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up']",[],['G8_Up']
25,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down']",[],['G88_Down']
26,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down']",[],['G10_Down']
27,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down']",[],['G28_Down']
28,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down']",[],['G10_Down']
29,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down']",[],['G38_Down']
30,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down', 'G47_Up', 'G10_Down', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down', 'G47_Up', 'G10_Down']",[],['G10_Down']
31,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down', 'G47_Up', 'G10_Down', 'G10_Down', 'G47_Up', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down', 'G47_Up', 'G10_Down', 'G10_Down', 'G47_Up']",[],['G47_Up']
32,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down', 'G47_Up', 'G10_Down', 'G10_Down', 'G47_Up', 'G10_Down', 'G59_Up', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down', 'G47_Up', 'G10_Down', 'G10_Down', 'G47_Up', 'G10_Down', 'G59_Up']",[],['G59_Up']
33,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down', 'G47_Up', 'G10_Down', 'G10_Down', 'G47_Up', 'G10_Down', 'G59_Up', 'G70_Down', 'G10_Down', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down', 'G47_Up', 'G10_Down', 'G10_Down', 'G47_Up', 'G10_Down', 'G59_Up', 'G70_Down', 'G10_Down']",[],['G10_Down']
34,"['G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down', 'G47_Up', 'G10_Down', 'G10_Down', 'G47_Up', 'G10_Down', 'G59_Up', 'G70_Down', 'G10_Down', 'G10_Down', 'G70_Down', 'G10_Down', 'G1_Up', 'G1_Up', 'G10_Down', 'G38_Down', 'G1_Up', 'G1_Up', 'G38_Down', 'G54_Up', 'G1_Up', 'G1_Up', 'G54_Up', 'G1_Up', 'G59_Up', 'G67_Up', 'G1_Up', 'G1_Up', 'G67_Up', 'G70_Down', 'G1_Up', 'G1_Up', 'G70_Down', 'G72_Up', 'G1_Up', 'G1_Up', 'G72_Up', 'G28_Down', 'G2_Down', 'G2_Down', 'G28_Down', 'G2_Down', 'G38_Down', 'G13_Down', 'G6_Up', 'G6_Up', 'G13_Down', 'G28_Down', 'G6_Up', 'G6_Up', 'G28_Down', 'G32_Down', 'G6_Up', 'G6_Up', 'G32_Down', 'G6_Up', 'G38_Down', 'G6_Up', 'G59_Up', 'G88_Down', 'G8_Up', 'G8_Up', 'G88_Down', 'G28_Down', 'G10_Down', 'G10_Down', 'G28_Down', 'G38_Down', 'G10_Down', 'G10_Down', 'G38_Down', 'G47_Up', 'G10_Down', 'G10_Down', 'G47_Up', 'G10_Down', 'G59_Up', 'G70_Down', 'G10_Down', 'G10_Down', 'G70_Down']",[],['G70_Down']
